rec_id,month,year,latitude,longitude
1085796,11,2005,38.9,-84.2
1085855,11,2005,33,-83.8
1085856,11,2005,38.7,-83.8
1085892,11,2005,38.6,-83.6
1085914,11,2005,41.8,-83.4
1085925,11,2005,33.1,-83.2
1085980,11,2005,38.1,-82.6
1085992,11,2005,27.7,-82.4
1085993,11,2005,27.9,-82.4
1085998,11,2005,42.7,-82.4
1086003,11,2005,27.6,-82.3
1086018,11,2005,38.9,-82.1
1086032,11,2005,38.9,-81.9
1086038,11,2005,38.4,-81.8
1086039,11,2005,40.1,-81.8
1086042,11,2005,26.6,-81.7
1086053,11,2005,29.7,-81.6
1086059,11,2005,39.5,-81.6
1086066,11,2005,30.4,-81.5
1086085,11,2005,41.6,-81.4
1086090,11,2005,28.8,-81.3
1086105,11,2005,39.3,-81.2
1086111,11,2005,28.4,-81.1
1086114,11,2005,32.3,-81.1
1086132,11,2005,35.5,-80.9
1086139,11,2005,39.8,-80.8
1086159,11,2005,40.2,-80.6
1086161,11,2005,40.5,-80.6
1086164,11,2005,27,-80.5
1086170,11,2005,40.6,-80.4
1086175,11,2005,39.3,-80.3
1086191,11,2005,33.3,-80.1
1086197,11,2005,36.2,-80
1086214,11,2005,39.7,-79.9
1086215,11,2005,39.8,-79.9
1086270,11,2005,33.3,-79.3
1086272,11,2005,40.6,-79.3
1086278,11,2005,39.2,-79.2
1086284,11,2005,40.5,-79.1
1086295,11,2005,36.4,-79
1086297,11,2005,40.3,-79
1086328,11,2005,36.8,-78.7
1086470,11,2005,38.3,-76.9
1086510,11,2005,40,-76.6
1086511,11,2005,41,-76.6
1086520,11,2005,39.1,-76.5
1086694,11,2005,40.1,-74.7
1086725,11,2005,40.6,-74.2
1086748,11,2005,40.7,-73.9
1086970,11,2005,41.7,-71.1
1086972,11,2005,42.3,-71.1
1087241,11,2005,47.9,-65.9
1099332,0,2006,35.1,-114.5
1099369,0,2006,33.3,-112.8
1099374,0,2006,39.5,-112.5
1099414,0,2006,36.9,-111.3
1099418,0,2006,39.1,-111.1
1099420,0,2006,39.3,-111
1099422,0,2006,29,-110.9
1099434,0,2006,41.7,-110.5
1099439,0,2006,34.9,-110.3
1099446,0,2006,34.4,-109.2
1099448,0,2006,34.3,-109.1
1099453,0,2006,41.7,-108.8
1099459,0,2006,36.6,-108.4
1099460,0,2006,36.8,-108.4
1099476,0,2006,40.4,-107.5
1099488,0,2006,45.8,-106.6
1099500,0,2006,42.8,-105.7
1099505,0,2006,49,-105.4
1099506,0,2006,44.2,-105.3
1099520,0,2006,42.1,-104.9
1099565,0,2006,49,-103
1099568,0,2006,49,-102.8
1099578,0,2006,34.1,-102.5
1099594,0,2006,47.3,-101.8
1099599,0,2006,35.2,-101.7
1099616,0,2006,47.2,-101.3
1099619,0,2006,47,-101.2
1099620,0,2006,41,-101.1
1099623,0,2006,47.3,-101.1
1099630,0,2006,28.3,-100.8
1099705,0,2006,29.4,-98.4
1099746,0,2006,25.8,-97.8
1099809,0,2006,30.5,-97
1099813,0,2006,36.4,-97
1099839,0,2006,29.9,-96.7
1099867,0,2006,42.2,-96.3
1099868,0,2006,42.3,-96.3
1099872,0,2006,31.4,-96.2
1099878,0,2006,39.2,-96.1
1099886,0,2006,31.8,-96
1099904,0,2006,41.1,-95.8
1099911,0,2006,40.6,-95.7
1099914,0,2006,29.4,-95.6
1099937,0,2006,36.1,-95.3
1099948,0,2006,35.7,-95.2
1099971,0,2006,33,-95
1099986,0,2006,33,-94.8
1100008,0,2006,38.3,-94.6
1100012,0,2006,32.2,-94.5
1100081,0,2006,45.3,-93.8
1100099,0,2006,47.2,-93.6
1100101,0,2006,32,-93.5
1100123,0,2006,30.2,-93.2
1100169,0,2006,39.5,-92.6
1100178,0,2006,41,-92.5
1100208,0,2006,34.4,-92.1
1100279,0,2006,35.6,-91.4
1100283,0,2006,30.7,-91.3
1100315,0,2006,41.3,-91
1100337,0,2006,38.5,-90.8
1100382,0,2006,38.4,-90.3
1100388,0,2006,38.1,-90.2
1100390,0,2006,38.9,-90.2
1100399,0,2006,35,-90.1
1100440,0,2006,38.2,-89.8
1100470,0,2006,40.5,-89.6
1100473,0,2006,44.8,-89.6
1100482,0,2006,36.5,-89.5
1100500,0,2006,39,-89.4
1100501,0,2006,39.5,-89.4
1100504,0,2006,43.4,-89.4
1100573,0,2006,37.2,-88.8
1100582,0,2006,37.1,-88.7
1100641,0,2006,38.9,-88.2
1100656,0,2006,41.4,-88.1
1100671,0,2006,41.6,-88
1100689,0,2006,42.5,-87.9
1100698,0,2006,42.8,-87.8
1100701,0,2006,38.3,-87.7
1100706,0,2006,43.7,-87.7
1100709,0,2006,36.3,-87.6
1100724,0,2006,39,-87.5
1100731,0,2006,39.9,-87.4
1100739,0,2006,37.9,-87.3
1100748,0,2006,33.6,-87.2
1100749,0,2006,38.5,-87.2
1100769,0,2006,33.6,-87
1100773,0,2006,37.9,-87
1100775,0,2006,41.2,-87
1100788,0,2006,37.2,-86.9
1100845,0,2006,33.2,-86.4
1100846,0,2006,36.3,-86.4
1100891,0,2006,42.9,-86.2
1100963,0,2006,38,-85.9
1100987,0,2006,34.8,-85.7
1101007,0,2006,38.7,-85.4
1101030,0,2006,33.4,-85
1101031,0,2006,38.7,-85
1101036,0,2006,34.1,-84.9
1101054,0,2006,39.1,-84.8
1101145,0,2006,38.8,-84.2
1101146,0,2006,38.9,-84.2
1101205,0,2006,33,-83.8
1101206,0,2006,38.7,-83.8
1101242,0,2006,38.6,-83.6
1101264,0,2006,41.8,-83.4
1101275,0,2006,33.1,-83.2
1101330,0,2006,38.1,-82.6
1101342,0,2006,27.7,-82.4
1101343,0,2006,27.9,-82.4
1101348,0,2006,42.7,-82.4
1101353,0,2006,27.6,-82.3
1101368,0,2006,38.9,-82.1
1101382,0,2006,38.9,-81.9
1101388,0,2006,38.4,-81.8
1101389,0,2006,40.1,-81.8
1101392,0,2006,26.6,-81.7
1101403,0,2006,29.7,-81.6
1101409,0,2006,39.5,-81.6
1101416,0,2006,30.4,-81.5
1101435,0,2006,41.6,-81.4
1101440,0,2006,28.8,-81.3
1101455,0,2006,39.3,-81.2
1101461,0,2006,28.4,-81.1
1101464,0,2006,32.3,-81.1
1101482,0,2006,35.5,-80.9
1101489,0,2006,39.8,-80.8
1101509,0,2006,40.2,-80.6
1101511,0,2006,40.5,-80.6
1101514,0,2006,27,-80.5
1101520,0,2006,40.6,-80.4
1101525,0,2006,39.3,-80.3
1101541,0,2006,33.3,-80.1
1101547,0,2006,36.2,-80
1101564,0,2006,39.7,-79.9
1101565,0,2006,39.8,-79.9
1101620,0,2006,33.3,-79.3
1101622,0,2006,40.6,-79.3
1101628,0,2006,39.2,-79.2
1101634,0,2006,40.5,-79.1
1101645,0,2006,36.4,-79
1101647,0,2006,40.3,-79
1101678,0,2006,36.8,-78.7
1101820,0,2006,38.3,-76.9
1101860,0,2006,40,-76.6
1101861,0,2006,41,-76.6
1101870,0,2006,39.1,-76.5
1102044,0,2006,40.1,-74.7
1102075,0,2006,40.6,-74.2
1102098,0,2006,40.7,-73.9
1102320,0,2006,41.7,-71.1
1102322,0,2006,42.3,-71.1
1102591,0,2006,47.9,-65.9
1114815,1,2006,35.1,-114.5
1114852,1,2006,33.3,-112.8
1114857,1,2006,39.5,-112.5
1114897,1,2006,36.9,-111.3
1114901,1,2006,39.1,-111.1
1114903,1,2006,39.3,-111
1114905,1,2006,29,-110.9
1114917,1,2006,41.7,-110.5
1114922,1,2006,34.9,-110.3
1114929,1,2006,34.4,-109.2
1114931,1,2006,34.3,-109.1
1114936,1,2006,41.7,-108.8
1114942,1,2006,36.6,-108.4
1114943,1,2006,36.8,-108.4
1114959,1,2006,40.4,-107.5
1114971,1,2006,45.8,-106.6
1114983,1,2006,42.8,-105.7
1114988,1,2006,49,-105.4
1114989,1,2006,44.2,-105.3
1115003,1,2006,42.1,-104.9
1115048,1,2006,49,-103
1115051,1,2006,49,-102.8
1115061,1,2006,34.1,-102.5
1115077,1,2006,47.3,-101.8
1115082,1,2006,35.2,-101.7
1115099,1,2006,47.2,-101.3
1115102,1,2006,47,-101.2
1115103,1,2006,41,-101.1
1115106,1,2006,47.3,-101.1
1115113,1,2006,28.3,-100.8
1115188,1,2006,29.4,-98.4
1115229,1,2006,25.8,-97.8
1115292,1,2006,30.5,-97
1115296,1,2006,36.4,-97
1115322,1,2006,29.9,-96.7
1115350,1,2006,42.2,-96.3
1115351,1,2006,42.3,-96.3
1115355,1,2006,31.4,-96.2
1115361,1,2006,39.2,-96.1
1115369,1,2006,31.8,-96
1115387,1,2006,41.1,-95.8
1115394,1,2006,40.6,-95.7
1115397,1,2006,29.4,-95.6
1115420,1,2006,36.1,-95.3
1115431,1,2006,35.7,-95.2
1115454,1,2006,33,-95
1115469,1,2006,33,-94.8
1115491,1,2006,38.3,-94.6
1115495,1,2006,32.2,-94.5
1115564,1,2006,45.3,-93.8
1115582,1,2006,47.2,-93.6
1115584,1,2006,32,-93.5
1115606,1,2006,30.2,-93.2
1115652,1,2006,39.5,-92.6
1115661,1,2006,41,-92.5
1115691,1,2006,34.4,-92.1
1115762,1,2006,35.6,-91.4
1115766,1,2006,30.7,-91.3
1115798,1,2006,41.3,-91
1115820,1,2006,38.5,-90.8
1115865,1,2006,38.4,-90.3
1115871,1,2006,38.1,-90.2
1115873,1,2006,38.9,-90.2
1115882,1,2006,35,-90.1
1115923,1,2006,38.2,-89.8
1115953,1,2006,40.5,-89.6
1115956,1,2006,44.8,-89.6
1115965,1,2006,36.5,-89.5
1115983,1,2006,39,-89.4
1115984,1,2006,39.5,-89.4
1115987,1,2006,43.4,-89.4
1116056,1,2006,37.2,-88.8
1116065,1,2006,37.1,-88.7
1116124,1,2006,38.9,-88.2
1116139,1,2006,41.4,-88.1
1116154,1,2006,41.6,-88
1116172,1,2006,42.5,-87.9
1116181,1,2006,42.8,-87.8
1116184,1,2006,38.3,-87.7
1116189,1,2006,43.7,-87.7
1116192,1,2006,36.3,-87.6
1116207,1,2006,39,-87.5
1116214,1,2006,39.9,-87.4
1116222,1,2006,37.9,-87.3
1116231,1,2006,33.6,-87.2
1116232,1,2006,38.5,-87.2
1116252,1,2006,33.6,-87
1116256,1,2006,37.9,-87
1116258,1,2006,41.2,-87
1116271,1,2006,37.2,-86.9
1116328,1,2006,33.2,-86.4
1116329,1,2006,36.3,-86.4
1116374,1,2006,42.9,-86.2
1116446,1,2006,38,-85.9
1116470,1,2006,34.8,-85.7
1116490,1,2006,38.7,-85.4
1116513,1,2006,33.4,-85
1116514,1,2006,38.7,-85
1116519,1,2006,34.1,-84.9
1116537,1,2006,39.1,-84.8
1116628,1,2006,38.8,-84.2
1116629,1,2006,38.9,-84.2
1116688,1,2006,33,-83.8
1116689,1,2006,38.7,-83.8
1116725,1,2006,38.6,-83.6
1116747,1,2006,41.8,-83.4
1116758,1,2006,33.1,-83.2
1116813,1,2006,38.1,-82.6
1116825,1,2006,27.7,-82.4
1116826,1,2006,27.9,-82.4
1116831,1,2006,42.7,-82.4
1116836,1,2006,27.6,-82.3
1116851,1,2006,38.9,-82.1
1116865,1,2006,38.9,-81.9
1116871,1,2006,38.4,-81.8
1116872,1,2006,40.1,-81.8
1116875,1,2006,26.6,-81.7
1116886,1,2006,29.7,-81.6
1116892,1,2006,39.5,-81.6
1116899,1,2006,30.4,-81.5
1116918,1,2006,41.6,-81.4
1116923,1,2006,28.8,-81.3
1116938,1,2006,39.3,-81.2
1116944,1,2006,28.4,-81.1
1116947,1,2006,32.3,-81.1
1116965,1,2006,35.5,-80.9
1116972,1,2006,39.8,-80.8
1116992,1,2006,40.2,-80.6
1116994,1,2006,40.5,-80.6
1116997,1,2006,27,-80.5
1117003,1,2006,40.6,-80.4
1117008,1,2006,39.3,-80.3
1117024,1,2006,33.3,-80.1
1117030,1,2006,36.2,-80
1117047,1,2006,39.7,-79.9
1117048,1,2006,39.8,-79.9
1117103,1,2006,33.3,-79.3
1117105,1,2006,40.6,-79.3
1117111,1,2006,39.2,-79.2
1117117,1,2006,40.5,-79.1
1117128,1,2006,36.4,-79
1117130,1,2006,40.3,-79
1117161,1,2006,36.8,-78.7
1117303,1,2006,38.3,-76.9
1117343,1,2006,40,-76.6
1117344,1,2006,41,-76.6
1117353,1,2006,39.1,-76.5
1117527,1,2006,40.1,-74.7
1117558,1,2006,40.6,-74.2
1117581,1,2006,40.7,-73.9
1117803,1,2006,41.7,-71.1
1117805,1,2006,42.3,-71.1
1118074,1,2006,47.9,-65.9
1130298,2,2006,35.1,-114.5
1130335,2,2006,33.3,-112.8
1130340,2,2006,39.5,-112.5
1130380,2,2006,36.9,-111.3
1130384,2,2006,39.1,-111.1
1130386,2,2006,39.3,-111
1130388,2,2006,29,-110.9
1130400,2,2006,41.7,-110.5
1130405,2,2006,34.9,-110.3
1130412,2,2006,34.4,-109.2
1130414,2,2006,34.3,-109.1
1130419,2,2006,41.7,-108.8
1130425,2,2006,36.6,-108.4
1130426,2,2006,36.8,-108.4
1130442,2,2006,40.4,-107.5
1130454,2,2006,45.8,-106.6
1130466,2,2006,42.8,-105.7
1130471,2,2006,49,-105.4
1130472,2,2006,44.2,-105.3
1130486,2,2006,42.1,-104.9
1130531,2,2006,49,-103
1130534,2,2006,49,-102.8
1130544,2,2006,34.1,-102.5
1130560,2,2006,47.3,-101.8
1130565,2,2006,35.2,-101.7
1130582,2,2006,47.2,-101.3
1130585,2,2006,47,-101.2
1130586,2,2006,41,-101.1
1130589,2,2006,47.3,-101.1
1130596,2,2006,28.3,-100.8
1130671,2,2006,29.4,-98.4
1130712,2,2006,25.8,-97.8
1130775,2,2006,30.5,-97
1130779,2,2006,36.4,-97
1130805,2,2006,29.9,-96.7
1130833,2,2006,42.2,-96.3
1130834,2,2006,42.3,-96.3
1130838,2,2006,31.4,-96.2
1130844,2,2006,39.2,-96.1
1130852,2,2006,31.8,-96
1130870,2,2006,41.1,-95.8
1130877,2,2006,40.6,-95.7
1130880,2,2006,29.4,-95.6
1130903,2,2006,36.1,-95.3
1130914,2,2006,35.7,-95.2
1130937,2,2006,33,-95
1130952,2,2006,33,-94.8
1130974,2,2006,38.3,-94.6
1130978,2,2006,32.2,-94.5
1131047,2,2006,45.3,-93.8
1131065,2,2006,47.2,-93.6
1131067,2,2006,32,-93.5
1131089,2,2006,30.2,-93.2
1131135,2,2006,39.5,-92.6
1131144,2,2006,41,-92.5
1131174,2,2006,34.4,-92.1
1131245,2,2006,35.6,-91.4
1131249,2,2006,30.7,-91.3
1131281,2,2006,41.3,-91
1131303,2,2006,38.5,-90.8
1131348,2,2006,38.4,-90.3
1131354,2,2006,38.1,-90.2
1131356,2,2006,38.9,-90.2
1131365,2,2006,35,-90.1
1131406,2,2006,38.2,-89.8
1131436,2,2006,40.5,-89.6
1131439,2,2006,44.8,-89.6
1131448,2,2006,36.5,-89.5
1131466,2,2006,39,-89.4
1131467,2,2006,39.5,-89.4
1131470,2,2006,43.4,-89.4
1131539,2,2006,37.2,-88.8
1131548,2,2006,37.1,-88.7
1131607,2,2006,38.9,-88.2
1131622,2,2006,41.4,-88.1
1131637,2,2006,41.6,-88
1131655,2,2006,42.5,-87.9
1131664,2,2006,42.8,-87.8
1131667,2,2006,38.3,-87.7
1131672,2,2006,43.7,-87.7
1131675,2,2006,36.3,-87.6
1131690,2,2006,39,-87.5
1131697,2,2006,39.9,-87.4
1131705,2,2006,37.9,-87.3
1131714,2,2006,33.6,-87.2
1131715,2,2006,38.5,-87.2
1131735,2,2006,33.6,-87
1131739,2,2006,37.9,-87
1131741,2,2006,41.2,-87
1131754,2,2006,37.2,-86.9
1131811,2,2006,33.2,-86.4
1131812,2,2006,36.3,-86.4
1131857,2,2006,42.9,-86.2
1131929,2,2006,38,-85.9
1131953,2,2006,34.8,-85.7
1131973,2,2006,38.7,-85.4
1131996,2,2006,33.4,-85
1131997,2,2006,38.7,-85
1132002,2,2006,34.1,-84.9
1132020,2,2006,39.1,-84.8
1132111,2,2006,38.8,-84.2
1132112,2,2006,38.9,-84.2
1132171,2,2006,33,-83.8
1132172,2,2006,38.7,-83.8
1132208,2,2006,38.6,-83.6
1132230,2,2006,41.8,-83.4
1132241,2,2006,33.1,-83.2
1132296,2,2006,38.1,-82.6
1132308,2,2006,27.7,-82.4
1132309,2,2006,27.9,-82.4
1132314,2,2006,42.7,-82.4
1132319,2,2006,27.6,-82.3
1132334,2,2006,38.9,-82.1
1132348,2,2006,38.9,-81.9
1132354,2,2006,38.4,-81.8
1132355,2,2006,40.1,-81.8
1132358,2,2006,26.6,-81.7
1132369,2,2006,29.7,-81.6
1132375,2,2006,39.5,-81.6
1132382,2,2006,30.4,-81.5
1132401,2,2006,41.6,-81.4
1132406,2,2006,28.8,-81.3
1132421,2,2006,39.3,-81.2
1132427,2,2006,28.4,-81.1
1132430,2,2006,32.3,-81.1
1132448,2,2006,35.5,-80.9
1132455,2,2006,39.8,-80.8
1132475,2,2006,40.2,-80.6
1132477,2,2006,40.5,-80.6
1132480,2,2006,27,-80.5
1132486,2,2006,40.6,-80.4
1132491,2,2006,39.3,-80.3
1132507,2,2006,33.3,-80.1
1132513,2,2006,36.2,-80
1132530,2,2006,39.7,-79.9
1132531,2,2006,39.8,-79.9
1132586,2,2006,33.3,-79.3
1132588,2,2006,40.6,-79.3
1132594,2,2006,39.2,-79.2
1132600,2,2006,40.5,-79.1
1132611,2,2006,36.4,-79
1132613,2,2006,40.3,-79
1132644,2,2006,36.8,-78.7
1132786,2,2006,38.3,-76.9
1132826,2,2006,40,-76.6
1132827,2,2006,41,-76.6
1132836,2,2006,39.1,-76.5
1133010,2,2006,40.1,-74.7
1133041,2,2006,40.6,-74.2
1133064,2,2006,40.7,-73.9
1133286,2,2006,41.7,-71.1
1133288,2,2006,42.3,-71.1
1133557,2,2006,47.9,-65.9
1145781,3,2006,35.1,-114.5
1145818,3,2006,33.3,-112.8
1145823,3,2006,39.5,-112.5
1145863,3,2006,36.9,-111.3
1145867,3,2006,39.1,-111.1
1145869,3,2006,39.3,-111
1145871,3,2006,29,-110.9
1145883,3,2006,41.7,-110.5
1145888,3,2006,34.9,-110.3
1145895,3,2006,34.4,-109.2
1145897,3,2006,34.3,-109.1
1145902,3,2006,41.7,-108.8
1145908,3,2006,36.6,-108.4
1145909,3,2006,36.8,-108.4
1145925,3,2006,40.4,-107.5
1145937,3,2006,45.8,-106.6
1145949,3,2006,42.8,-105.7
1145954,3,2006,49,-105.4
1145955,3,2006,44.2,-105.3
1145969,3,2006,42.1,-104.9
1146014,3,2006,49,-103
1146017,3,2006,49,-102.8
1146027,3,2006,34.1,-102.5
1146043,3,2006,47.3,-101.8
1146048,3,2006,35.2,-101.7
1146065,3,2006,47.2,-101.3
1146068,3,2006,47,-101.2
1146069,3,2006,41,-101.1
1146072,3,2006,47.3,-101.1
1146079,3,2006,28.3,-100.8
1146154,3,2006,29.4,-98.4
1146195,3,2006,25.8,-97.8
1146258,3,2006,30.5,-97
1146262,3,2006,36.4,-97
1146288,3,2006,29.9,-96.7
1146316,3,2006,42.2,-96.3
1146317,3,2006,42.3,-96.3
1146321,3,2006,31.4,-96.2
1146327,3,2006,39.2,-96.1
1146335,3,2006,31.8,-96
1146353,3,2006,41.1,-95.8
1146360,3,2006,40.6,-95.7
1146363,3,2006,29.4,-95.6
1146386,3,2006,36.1,-95.3
1146397,3,2006,35.7,-95.2
1146420,3,2006,33,-95
1146435,3,2006,33,-94.8
1146457,3,2006,38.3,-94.6
1146461,3,2006,32.2,-94.5
1146530,3,2006,45.3,-93.8
1146548,3,2006,47.2,-93.6
1146550,3,2006,32,-93.5
1146572,3,2006,30.2,-93.2
1146618,3,2006,39.5,-92.6
1146627,3,2006,41,-92.5
1146657,3,2006,34.4,-92.1
1146728,3,2006,35.6,-91.4
1146732,3,2006,30.7,-91.3
1146764,3,2006,41.3,-91
1146786,3,2006,38.5,-90.8
1146831,3,2006,38.4,-90.3
1146837,3,2006,38.1,-90.2
1146839,3,2006,38.9,-90.2
1146848,3,2006,35,-90.1
1146889,3,2006,38.2,-89.8
1146919,3,2006,40.5,-89.6
1146922,3,2006,44.8,-89.6
1146931,3,2006,36.5,-89.5
1146949,3,2006,39,-89.4
1146950,3,2006,39.5,-89.4
1146953,3,2006,43.4,-89.4
1147022,3,2006,37.2,-88.8
1147031,3,2006,37.1,-88.7
1147090,3,2006,38.9,-88.2
1147105,3,2006,41.4,-88.1
1147120,3,2006,41.6,-88
1147138,3,2006,42.5,-87.9
1147147,3,2006,42.8,-87.8
1147150,3,2006,38.3,-87.7
1147155,3,2006,43.7,-87.7
1147158,3,2006,36.3,-87.6
1147173,3,2006,39,-87.5
1147180,3,2006,39.9,-87.4
1147188,3,2006,37.9,-87.3
1147197,3,2006,33.6,-87.2
1147198,3,2006,38.5,-87.2
1147218,3,2006,33.6,-87
1147222,3,2006,37.9,-87
1147224,3,2006,41.2,-87
1147237,3,2006,37.2,-86.9
1147294,3,2006,33.2,-86.4
1147295,3,2006,36.3,-86.4
1147340,3,2006,42.9,-86.2
1147412,3,2006,38,-85.9
1147436,3,2006,34.8,-85.7
1147456,3,2006,38.7,-85.4
1147479,3,2006,33.4,-85
1147480,3,2006,38.7,-85
1147485,3,2006,34.1,-84.9
1147503,3,2006,39.1,-84.8
1147594,3,2006,38.8,-84.2
1147595,3,2006,38.9,-84.2
1147654,3,2006,33,-83.8
1147655,3,2006,38.7,-83.8
1147691,3,2006,38.6,-83.6
1147713,3,2006,41.8,-83.4
1147724,3,2006,33.1,-83.2
1147779,3,2006,38.1,-82.6
1147791,3,2006,27.7,-82.4
1147792,3,2006,27.9,-82.4
1147797,3,2006,42.7,-82.4
1147802,3,2006,27.6,-82.3
1147817,3,2006,38.9,-82.1
1147831,3,2006,38.9,-81.9
1147837,3,2006,38.4,-81.8
1147838,3,2006,40.1,-81.8
1147841,3,2006,26.6,-81.7
1147852,3,2006,29.7,-81.6
1147858,3,2006,39.5,-81.6
1147865,3,2006,30.4,-81.5
1147884,3,2006,41.6,-81.4
1147889,3,2006,28.8,-81.3
1147904,3,2006,39.3,-81.2
1147910,3,2006,28.4,-81.1
1147913,3,2006,32.3,-81.1
1147931,3,2006,35.5,-80.9
1147938,3,2006,39.8,-80.8
1147958,3,2006,40.2,-80.6
1147960,3,2006,40.5,-80.6
1147963,3,2006,27,-80.5
1147969,3,2006,40.6,-80.4
1147974,3,2006,39.3,-80.3
1147990,3,2006,33.3,-80.1
1147996,3,2006,36.2,-80
1148013,3,2006,39.7,-79.9
1148014,3,2006,39.8,-79.9
1148069,3,2006,33.3,-79.3
1148071,3,2006,40.6,-79.3
1148077,3,2006,39.2,-79.2
1148083,3,2006,40.5,-79.1
1148094,3,2006,36.4,-79
1148096,3,2006,40.3,-79
1148127,3,2006,36.8,-78.7
1148269,3,2006,38.3,-76.9
1148309,3,2006,40,-76.6
1148310,3,2006,41,-76.6
1148319,3,2006,39.1,-76.5
1148493,3,2006,40.1,-74.7
1148524,3,2006,40.6,-74.2
1148547,3,2006,40.7,-73.9
1148769,3,2006,41.7,-71.1
1148771,3,2006,42.3,-71.1
1149040,3,2006,47.9,-65.9
1161264,4,2006,35.1,-114.5
1161301,4,2006,33.3,-112.8
1161306,4,2006,39.5,-112.5
1161346,4,2006,36.9,-111.3
1161350,4,2006,39.1,-111.1
1161352,4,2006,39.3,-111
1161354,4,2006,29,-110.9
1161366,4,2006,41.7,-110.5
1161371,4,2006,34.9,-110.3
1161378,4,2006,34.4,-109.2
1161380,4,2006,34.3,-109.1
1161385,4,2006,41.7,-108.8
1161391,4,2006,36.6,-108.4
1161392,4,2006,36.8,-108.4
1161408,4,2006,40.4,-107.5
1161420,4,2006,45.8,-106.6
1161432,4,2006,42.8,-105.7
1161437,4,2006,49,-105.4
1161438,4,2006,44.2,-105.3
1161452,4,2006,42.1,-104.9
1161497,4,2006,49,-103
1161500,4,2006,49,-102.8
1161510,4,2006,34.1,-102.5
1161526,4,2006,47.3,-101.8
1161531,4,2006,35.2,-101.7
1161548,4,2006,47.2,-101.3
1161551,4,2006,47,-101.2
1161552,4,2006,41,-101.1
1161555,4,2006,47.3,-101.1
1161562,4,2006,28.3,-100.8
1161637,4,2006,29.4,-98.4
1161678,4,2006,25.8,-97.8
1161741,4,2006,30.5,-97
1161745,4,2006,36.4,-97
1161771,4,2006,29.9,-96.7
1161799,4,2006,42.2,-96.3
1161800,4,2006,42.3,-96.3
1161804,4,2006,31.4,-96.2
1161810,4,2006,39.2,-96.1
1161818,4,2006,31.8,-96
1161836,4,2006,41.1,-95.8
1161843,4,2006,40.6,-95.7
1161846,4,2006,29.4,-95.6
1161869,4,2006,36.1,-95.3
1161880,4,2006,35.7,-95.2
1161903,4,2006,33,-95
1161918,4,2006,33,-94.8
1161940,4,2006,38.3,-94.6
1161944,4,2006,32.2,-94.5
1162013,4,2006,45.3,-93.8
1162031,4,2006,47.2,-93.6
1162033,4,2006,32,-93.5
1162055,4,2006,30.2,-93.2
1162101,4,2006,39.5,-92.6
1162110,4,2006,41,-92.5
1162140,4,2006,34.4,-92.1
1162211,4,2006,35.6,-91.4
1162215,4,2006,30.7,-91.3
1162247,4,2006,41.3,-91
1162269,4,2006,38.5,-90.8
1162314,4,2006,38.4,-90.3
1162320,4,2006,38.1,-90.2
1162322,4,2006,38.9,-90.2
1162331,4,2006,35,-90.1
1162372,4,2006,38.2,-89.8
1162402,4,2006,40.5,-89.6
1162405,4,2006,44.8,-89.6
1162414,4,2006,36.5,-89.5
1162432,4,2006,39,-89.4
1162433,4,2006,39.5,-89.4
1162436,4,2006,43.4,-89.4
1162505,4,2006,37.2,-88.8
1162514,4,2006,37.1,-88.7
1162573,4,2006,38.9,-88.2
1162588,4,2006,41.4,-88.1
1162603,4,2006,41.6,-88
1162621,4,2006,42.5,-87.9
1162630,4,2006,42.8,-87.8
1162633,4,2006,38.3,-87.7
1162638,4,2006,43.7,-87.7
1162641,4,2006,36.3,-87.6
1162656,4,2006,39,-87.5
1162663,4,2006,39.9,-87.4
1162671,4,2006,37.9,-87.3
1162680,4,2006,33.6,-87.2
1162681,4,2006,38.5,-87.2
1162701,4,2006,33.6,-87
1162705,4,2006,37.9,-87
1162707,4,2006,41.2,-87
1162720,4,2006,37.2,-86.9
1162777,4,2006,33.2,-86.4
1162778,4,2006,36.3,-86.4
1162823,4,2006,42.9,-86.2
1162895,4,2006,38,-85.9
1162919,4,2006,34.8,-85.7
1162939,4,2006,38.7,-85.4
1162962,4,2006,33.4,-85
1162963,4,2006,38.7,-85
1162968,4,2006,34.1,-84.9
1162986,4,2006,39.1,-84.8
1163077,4,2006,38.8,-84.2
1163078,4,2006,38.9,-84.2
1163137,4,2006,33,-83.8
1163138,4,2006,38.7,-83.8
1163174,4,2006,38.6,-83.6
1163196,4,2006,41.8,-83.4
1163207,4,2006,33.1,-83.2
1163262,4,2006,38.1,-82.6
1163274,4,2006,27.7,-82.4
1163275,4,2006,27.9,-82.4
1163280,4,2006,42.7,-82.4
1163285,4,2006,27.6,-82.3
1163300,4,2006,38.9,-82.1
1163314,4,2006,38.9,-81.9
1163320,4,2006,38.4,-81.8
1163321,4,2006,40.1,-81.8
1163324,4,2006,26.6,-81.7
1163335,4,2006,29.7,-81.6
1163341,4,2006,39.5,-81.6
1163348,4,2006,30.4,-81.5
1163367,4,2006,41.6,-81.4
1163372,4,2006,28.8,-81.3
1163387,4,2006,39.3,-81.2
1163393,4,2006,28.4,-81.1
1163396,4,2006,32.3,-81.1
1163414,4,2006,35.5,-80.9
1163421,4,2006,39.8,-80.8
1163441,4,2006,40.2,-80.6
1163443,4,2006,40.5,-80.6
1163446,4,2006,27,-80.5
1163452,4,2006,40.6,-80.4
