rec_id,co2
563814,20.89527601
563828,10.73675316
563834,12.94540848
563835,7.76397984
563838,3.479722021
563849,6.21411873
563855,6.414716663
563862,9.702546078
563881,5.51816525
563886,4.894344398
563901,4.929613318
563907,5.022017023
563910,1.046403954
563928,10.25716515
563935,10.25323888
563955,8.678392172
563957,10.73270667
563960,7.407715624
563966,15.17155697
563971,10.83414839
563987,6.76094833
563993,10.45034314
564010,5.839477912
564011,6.87123977
564066,4.52869268
564068,6.241369803
564074,9.060921475
564080,10.71282545
564091,11.28354033
564093,9.300144986
564124,4.889891545
564266,3.031616343
564306,6.177128605
564307,5.688337857
564316,10.24705658
564490,2.601533066
564521,2.407965814
564544,6.896228908
564766,6.269820209
564768,5.36288735
565037,6.292459599
577112,14.79478151
577149,3.671412185
577154,11.11568329
577194,13.71968456
577198,8.381534695
577200,5.066968712
577202,2.935402179
577214,4.747180115
577219,5.567266569
577226,4.616022059
577228,4.561025151
577233,13.26458651
577239,11.86572401
577240,10.61508486
577256,8.223563455
577268,15.67576105
577280,5.61826973
577285,9.740146772
577286,4.568293931
577300,11.63780605
577345,14.54203177
577348,4.926129361
577358,5.578598051
577374,6.668998132
577379,6.767162464
577396,4.639191277
577399,5.379586066
577400,8.203985162
577403,9.548795191
577410,7.236727943
577485,4.677216304
577526,4.487932172
577589,8.898534805
577593,5.360300682
577619,8.456672433
577647,4.966736931
577648,4.159914151
577652,9.726915217
577658,12.58836102
577666,6.783528785
577684,4.863321468
577691,3.820661892
577694,15.28654201
577717,5.318662334
577728,7.994433196
577751,11.86077463
577766,8.387195427
577788,8.919860527
577792,14.86715401
577861,14.3501869
577879,6.529221384
577881,4.227462206
577903,7.094412264
577949,6.516706482
577958,4.118525983
577988,8.878142617
578059,8.55261078
578063,9.60607201
578095,5.921401455
578117,14.65660545
578162,5.125909272
578168,6.314058781
578170,4.949950991
578179,3.827498087
578220,10.87051733
578250,11.91938692
578253,3.29466561
578262,6.10890751
578280,4.607276067
578281,6.213938388
578284,6.682072919
578353,7.05380764
578362,7.442389593
578421,6.138507153
578436,6.72336237
578451,4.282115227
578469,7.8928683
578478,6.124259555
578481,16.64654496
578486,4.241620813
578489,13.49268953
578504,5.029322638
578511,5.588869877
578519,5.790861629
578528,5.73770851
578529,10.3541219
578549,14.66040441
578553,13.25221718
578555,8.57689741
578568,10.43005526
578625,8.629033306
578626,5.513782235
578671,7.812222473
578743,7.798123392
578767,7.128046615
578787,7.029090193
578810,9.365251943
578811,9.825781468
578816,14.75783264
578834,6.101167543
578925,6.959732826
578926,5.006918989
578985,17.89854433
578986,3.976804372
579022,9.268418369
579044,13.127885
579055,5.410584243
579110,4.974429161
579122,6.817415378
579123,2.278808315
579128,18.50327075
579133,3.558918925
579148,20.47905637
579162,10.52288419
579168,12.68754434
579169,7.609326654
579172,3.410408266
579183,6.0903376
579189,6.286939722
579196,9.702546078
579215,5.408246871
579220,4.796852518
579235,4.831418635
579241,4.921982087
579244,1.025560322
579262,10.0528484
579269,10.04900111
579289,8.505524456
579291,10.51891784
579294,7.260158833
579300,14.86934876
579305,10.61833926
579321,6.626274786
579327,10.24217909
579344,5.723159164
579345,6.734369119
579400,4.52869268
579402,6.117045879
579408,8.880434019
579414,10.49943267
579425,11.05877894
579427,9.114892615
579458,4.792488067
579600,2.971228627
579640,6.054084166
579641,5.575030111
579650,10.24705658
579824,2.549712179
579855,2.360000766
579878,6.758860254
580100,6.144929917
580102,5.36288735
580371,6.292459599
592446,13.33908421
592483,3.31017236
592488,10.02198283
592528,12.36977015
592532,7.556853649
592534,4.568416516
592536,2.795621011
592548,4.280092864
592553,5.019488701
592560,4.161839861
592562,4.112254093
592567,11.95944993
592573,10.69822483
592574,9.570639544
592590,7.414425992
592602,14.13338177
592614,5.065474114
592619,8.32888783
592620,4.118807694
592634,10.49273173
592679,12.43502327
592682,4.212377728
592692,5.029705128
592708,6.012818289
592713,6.101323721
592730,4.182729463
592733,4.850274676
592734,7.396773704
592737,8.609264652
592744,6.89212171
592819,4.217012985
592860,4.274221144
592923,8.02298497
592927,4.832886712
592953,7.624598547
592981,4.478046667
592982,3.750609383
592986,8.769859101
592992,11.34975998
593000,6.116079931
593018,4.384806671
593025,3.444737169
593028,13.78245886
593051,4.795345543
593062,7.207840237
593085,10.69376225
593100,7.561957442
593122,8.042212598
593126,13.40433615
593195,12.93823488
593213,5.886794672
593215,3.811511309
593237,6.396374833
593283,5.875510928
593292,3.713293641
593322,8.004598938
593393,7.711097234
593397,8.660906082
593429,5.338779294
593451,13.21450451
593496,4.621557848
593502,5.692802202
593504,4.462912388
593513,3.450900618
593554,9.800939668
593584,10.74660713
593587,2.970494883
593596,5.507836257
593614,4.153954324
593615,5.602532838
593618,6.024606519
593687,6.35976543
593696,6.710113725
593755,5.534523909
593770,6.061833563
593785,3.860787077
593803,7.116268403
593812,5.521677791
593815,15.00864813
593820,3.824276686
593823,12.16510922
593838,4.534474523
593845,5.038966803
593853,5.221083818
593862,5.173160615
593863,9.335352908
593883,13.21792982
593887,11.94829702
593889,7.732994629
593902,9.403815639
593959,7.7800008
593960,4.971267284
594005,7.04355762
594077,7.030845874
594101,6.42669938
594121,6.337479652
594144,8.443780345
594145,8.858997498
594150,13.30577164
594168,5.500857733
594259,6.274946987
594260,4.514275053
594319,16.13745985
594320,3.585516406
594356,8.356474835
594378,11.83619862
594389,4.878222953
594444,4.484982168
594456,6.146632557
594457,2.054590605
594462,15.82231418
594467,3.20874773
594482,18.46406938
594496,9.487510775
594502,11.4391848
594503,6.86062553
594506,3.074849184
594517,5.491093929
594523,5.668351732
594530,9.702546078
594549,4.876115723
594554,4.324877766
594569,4.356043024
594575,4.437695465
594578,0.924652775
594596,9.063723257
594603,9.060253738
594623,7.668643811
594625,9.483934584
594628,6.545812837
594634,13.40631519
594639,9.573573341
594655,5.974298205
594661,9.234424513
594678,5.160042805
594679,6.071757081
594734,4.52869268
594736,5.515174285
594742,8.006665208
594748,9.466366573
594759,9.970677333
594761,8.218054776
594792,4.320942659
594934,2.678881759
594974,5.458407257
594975,5.026488441
594984,10.24705658
595158,2.298839525
595189,2.127794234
595212,6.093838943
595434,5.540314298
595436,5.36288735
595705,6.292459599
607780,14.95685701
607817,3.711631962
607822,11.23745413
607862,13.86998243
607866,8.473353468
607868,5.122476883
607870,2.516058968
607882,4.799184881
607887,5.62825513
607894,4.666590277
607896,4.610990462
607901,13.40989846
607907,11.99571161
607908,10.73137237
607924,8.313651888
607936,15.8474866
607948,5.679817586
607953,7.973439868
607954,4.618339099
607968,11.76529715
608013,11.90434075
608016,4.032608398
608026,5.639710966
608042,6.742056044
608047,6.841295944
608064,4.690013211
608067,5.438518965
608068,8.293858482
608071,9.653401146
608078,6.202909834
608153,4.728454911
608194,3.846799089
608257,8.996017255
608261,5.419022003
608287,8.549314531
608315,5.02114655
608316,4.205485544
608320,9.833472519
608326,12.7262648
608334,6.857841428
608352,4.916598646
608359,3.862516827
608362,15.45400418
608385,5.376928086
608396,8.082011576
608419,11.99070801
608434,8.479076081
608456,9.017576951
608460,15.03002159
608529,14.50739198
608547,6.600748158
608549,4.273773531
608571,7.172130776
608617,6.588096527
608626,4.163643869
608656,8.975401703
608727,8.646303693
608731,9.711305625
608763,5.986269724
608785,14.81716748
608830,5.182062785
608836,6.383228145
608838,5.004177321
608847,3.86942787
608888,10.98960309
608918,12.04996269
608921,3.330758151
608930,6.175829672
608948,4.657748221
608949,6.282011556
608952,6.755274633
609021,7.131081191
609030,7.523920038
609089,6.205754049
609104,6.797016118
609119,4.329025334
609137,7.979333983
609146,6.191350272
609149,16.82890597
609154,4.288087137
609157,13.64050033
609172,5.084418262
609179,5.650095358
609187,5.854300129
609196,5.80056414
609197,10.46754987
609217,14.8210077
609221,13.39739357
609223,8.670856711
609236,10.5443154
609293,8.723563689
609294,5.574185569
609339,7.897804717
609411,7.883551225
609435,7.206133472
609455,7.106092642
609478,9.467847027
609479,9.933421999
609484,14.91950384
609502,6.168004838
609593,7.035975599
609594,5.061768854
609653,18.09462075
609654,4.020369608
609690,9.369952619
609712,13.27169999
609723,5.469856609
609778,5.028923646
609790,6.892099904
609791,2.303772406
609796,15.14707408
609801,3.597906365
609816,20.70340168
609830,10.63816155
609836,12.82653489
609837,7.69268586
609840,3.447768799
609851,6.157057025
609857,6.355812642
609864,9.702546078
609883,5.467493895
609888,4.849401255
609903,4.884346326
609909,4.975901953
609912,1.03679515
609930,10.16297718
609937,10.15908628
609957,8.598701686
609959,10.63415159
609962,7.33969314
609968,15.03224109
609973,10.73466214
609989,6.698864752
609995,10.35438121
610012,5.785855668
610013,6.808143684
610068,4.52869268
610070,6.184057624
610076,8.977717858
610082,10.61445307
610093,11.17992743
610095,9.214745442
610126,4.844989362
610268,3.00377798
610308,6.120405778
610309,5.636103539
610318,10.24705658
610492,2.577643954
610523,2.385854337
610546,6.832902975
610768,6.212246946
610770,5.36288735
611039,6.292459599
623114,17.36420665
623151,4.309030075
623156,13.04615595
623196,16.10239691
623200,9.837164813
623202,5.946954603
623204,2.3762778
623216,5.571627778
623221,6.534139531
623228,5.417691835
623230,5.353142995
623235,15.56826197
623241,13.92645655
623242,12.45861858
623258,9.651758621
623270,18.39818683
623282,6.59400125
623287,8.070180913
623288,5.361674463
623302,13.65895649
623347,12.04877456
623350,4.08153527
623360,6.547438861
623376,7.827210298
623381,7.942422832
623398,5.444884562
623401,6.313864294
623402,9.628779764
623405,11.20714491
623412,5.858303601
623487,5.489513875
623528,3.633088061
623591,10.4439522
623595,6.29122962
623621,9.925351405
623649,5.829315116
623650,4.882370817
623654,11.41619887
623660,14.77459501
623668,7.96163101
623686,5.707939723
623693,4.484200392
623696,17.94137141
623719,6.242360505
623730,9.382835276
623753,13.92064789
623768,9.843808584
623790,10.468982
623794,17.44914886
623863,16.84239978
623881,7.663158707
623883,4.961650229
623905,8.326506846
623951,7.648470273
623960,4.83379461
623990,10.42001859
624061,10.03795193
624065,11.27436882
624097,6.949777482
624119,17.20203333
624164,6.016131629
624170,7.410627615
624172,5.809614238
624181,4.492223838
624222,12.75841281
624252,13.98943948
624255,3.866853578
624264,7.169848213
624282,5.407426492
624283,7.293120143
624286,7.84255586
624355,8.278850029
624364,8.734917566
624423,7.204588779
624438,7.891015965
624453,5.025794773
624471,9.263631058
624480,7.187866489
624483,19.53756801
624488,4.978267614
624491,15.83598008
624506,5.902770252
624513,6.559495247
624521,6.796567031
624530,6.734182294
624531,12.15233323
624551,17.20649237
624555,15.55374385
624557,10.06645655
624570,12.24145513
624627,10.12764667
624628,6.471367
624673,9.168979857
624745,9.152432016
624769,8.36598227
624789,8.249839739
624812,10.99172476
624813,11.53223532
624818,17.32084209
624836,7.160763933
624927,8.168437183
624928,5.876475698
624987,21.00700312
624988,4.667460162
625024,10.87807519
625046,15.40781898
625057,6.350246207
625112,5.838343408
625124,8.001403468
625125,2.674571529
625130,15.33085071
625135,4.177000366
625150,24.03567653
625164,12.3504052
625170,14.89100393
625171,8.930846649
625174,4.002697282
625185,7.148053366
625191,7.37879904
625198,9.702546078
625217,6.34750336
625222,5.629927124
625237,5.670496386
625243,5.77678789
625246,1.203670477
625264,11.7987382
625271,11.7942214
625291,9.982688338
625293,12.3457505
625296,8.521038573
625302,17.45172551
625307,12.46243759
625323,7.777067003
625329,12.02094887
625346,6.717106393
625347,7.903934573
625402,4.52869268
625404,7.17939985
625410,10.42270839
625416,12.32288008
625427,12.97936933
625429,10.69788536
625460,5.624804471
625602,3.487245107
625642,7.105503289
625643,6.543251511
625652,10.24705658
625826,2.992523703
625857,2.769864535
625880,7.932679066
626102,7.212126598
626104,5.36288735
626373,6.292459599
638448,19.95408468
638485,4.951723764
638490,14.99199538
638530,18.50407581
638534,11.30438101
638536,6.83394495
638538,2.236496779
638550,6.402638472
638555,7.508708848
638562,6.225742531
638564,6.151566617
638569,17.89027336
638575,16.00359313
638576,14.31682601
638592,11.09132181
638604,21.14228311
638616,7.577498669
638621,9.272971707
638622,6.161369907
638636,15.69619391
638681,13.84454008
638684,4.689853202
638694,7.523991939
638710,8.994641117
638715,9.127037993
638732,6.256991182
638735,7.255579563
638736,11.06491646
638739,12.87869495
638746,5.513697368
638821,6.308276643
638862,3.419377033
638925,12.00167232
638929,7.229569077
638955,11.40572137
638983,6.698759847
638984,5.61057809
638988,13.1189292
638994,16.9782314
639002,9.149111604
639020,6.559280722
639027,5.153020669
639030,20.61733499
639053,7.17341085
639064,10.7822889
639087,15.99691813
639102,11.31201666
639124,12.03043509
639128,20.05169561
639197,19.35444909
639215,8.806121376
639217,5.701681977
639239,9.568408255
639285,8.789242318
639294,5.554756972
639324,11.97416842
639395,11.53511608
639399,12.95594493
639431,7.986339027
639453,19.76772315
639498,6.913439771
639504,8.51592594
639506,6.676120458
639515,5.162240501
639556,14.66133441
639586,16.07596916
639589,4.443596357
639598,8.23923375
639616,6.213946639
639617,8.380891712
639620,9.012275725
639689,9.513643257
639698,10.03773387
639757,8.279155903
639772,9.067964238
639787,5.775394071
639805,10.64530568
639814,8.259939474
639817,22.45160291
639822,5.720778179
639825,18.19792247
639840,6.783170458
639847,7.53784585
639855,7.81027761
639864,7.738588174
639865,13.96485876
639885,19.77284816
639889,17.87358997
639891,11.56787229
639904,14.06727292
639961,11.63818913
639962,7.436573862
640007,10.53653595
640079,10.51752108
640103,9.613771312
640123,9.480306529
640146,12.63114448
640147,13.25227258
640152,19.90425139
640170,8.228794548
640261,9.386762722
640262,6.752954352
640321,24.14020646
640322,5.363613433
640358,12.50054395
640380,17.7059003
640391,7.297387645
640446,6.70913481
640458,9.194815895
640459,3.073484833
640464,17.6157824
640469,4.800001429
640484,27.62060682
640498,14.19247262
640504,17.11200265
640505,10.26288541
640508,4.599701118
640519,8.214188034
640525,8.47935013
640532,9.702546078
640551,7.294235787
640556,6.469632535
640571,6.516252681
640577,6.638397768
640580,1.383198392
640598,13.55852374
640605,13.55333391
640625,11.4716098
640627,14.18712366
640630,9.791954399
640636,20.05465652
640641,14.32121433
640657,8.937019527
640663,13.81387842
640680,7.71896568
640681,9.082808851
640736,4.52869268
640738,8.250210441
640744,11.97725898
640750,14.16084207
640761,14.91524754
640763,12.29347964
640794,6.463746082
640936,4.007368785
640976,8.165291809
640977,7.519179875
640986,10.24705658
641160,3.438859556
641191,3.18299096
641214,9.115840883
641436,8.287817618
641438,5.36288735
641707,6.292459599
653782,19.85094798
653819,4.926129361
653824,14.91450495
653864,18.40843332
653868,11.24595142
653870,6.798622104
653872,2.446168384
653884,6.369544557
653889,7.469898213
653896,6.193563291
653898,6.119770456
653903,17.79780276
653909,15.92087396
653910,14.24282572
653926,11.03399431
653938,21.03300535
653950,7.538332655
653955,9.390177431
653956,6.129523652
653970,15.61506481
654015,14.01952829
654018,4.749130578
654028,7.485102331
654044,8.94815004
654049,9.079862677
654066,6.22465046
654069,7.218077291
654070,11.0077245
654073,12.81212758
654080,6.030606717
654155,6.275670712
654196,3.739943575
654259,11.93963825
654263,7.192201178
654289,11.34676843
654317,6.664135384
654318,5.581578996
654322,13.05112065
654328,16.89047445
654336,9.101821954
654354,6.525377627
654361,5.126386059
654364,20.51076826
654387,7.136333501
654398,10.72655736
654421,15.91423432
654436,11.253547
654458,11.9682525
654462,19.94805443
654531,19.25441121
654549,8.760605087
654551,5.672211402
654573,9.518951556
654619,8.743812665
654628,5.526046072
654658,11.91227697
654729,11.47549364
654733,12.88897915
654765,7.945060184
654787,19.66554945
654832,6.877705557
654838,8.471908965
654840,6.641613276
654849,5.135558153
654890,14.5855531
654920,15.99287752
654923,4.420628404
654932,8.196647133
654950,6.181828103
654951,8.33757253
654954,8.965693887
655023,9.464470037
655032,9.985850804
655091,8.236363014
655106,9.021094207
655121,5.745542774
655139,10.59028255
655148,8.217245595
655151,22.33555703
655156,5.691208593
655159,18.1038618
655174,6.748110463
655181,7.49888493
655189,7.769908138
655198,7.698589405
655199,13.89267722
655219,19.67064735
655223,17.7812066
655225,11.5080813
655238,13.99456213
655295,11.57803509
655296,7.398135698
655341,10.48207506
655413,10.46315802
655437,9.56408005
655457,9.43130481
655480,12.56585718
655481,13.18377448
655486,19.80137164
655504,8.186261563
655595,9.338244861
655596,6.718049946
655655,24.01543109
655656,5.335890288
655692,12.43593087
655714,17.61438328
655725,7.25966967
655780,6.674456716
655792,9.147289915
655793,3.057598835
655798,17.83843744
655803,4.775191454
655818,27.47784206
655832,14.11911591
655838,17.02355497
655839,10.20984014
655842,4.575926636
655853,8.171731075
655859,8.435522337
655866,9.702546078
655885,7.256533725
655890,6.436192671
655905,6.48257236
655911,6.604085662
655914,1.376048956
655932,13.48844383
655939,13.48327992
655959,11.41231622
655961,14.11379405
655964,9.741342568
655970,19.95099883
655975,14.24719165
655991,8.890826073
655997,13.74247718
656014,7.67906828
656015,9.035862204
656070,4.52869268
656072,8.207567247
656078,11.91535221
656084,14.08764919
656095,14.83815433
656097,12.229938
656128,6.430336864
656270,3.986655694
656310,8.123087682
656311,7.48031502
656320,10.24705658
656494,3.421084977
656525,3.166538889
656548,9.068723324
656770,8.244979937
656772,5.36288735
657041,6.292459599
669116,16.35172487
669153,4.057776699
669158,12.28545266
669198,15.16348873
669202,9.263573302
669204,5.600196055
669206,2.655839842
669218,5.246754248
669223,6.153143135
669230,5.101793555
669232,5.04100891
669237,14.66049753
669243,13.11442419
669244,11.73217318
669260,9.088978193
669272,17.32541429
669284,6.209514118
669289,8.543025549
669290,5.049042964
669304,12.86252194
669349,12.75473053
669352,4.320678923
669362,6.165666877
669378,7.37081626
669383,7.479311353
669400,5.127400924
669403,5.945711659
669404,9.067338935
669407,10.55367196
669414,6.547515477
669489,5.169427655
669530,4.060510117
669593,9.834980672
669597,5.924397134
669623,9.346618383
669651,5.489416042
669652,4.597686711
669656,10.75053694
669662,13.91310889
669670,7.497399762
669688,5.375117595
669695,4.222732947
669698,16.89523524
669721,5.878376949
669732,8.835735163
669755,13.108955
669770,9.269829869
669792,9.858550649
669796,16.43171298
669865,15.86034274
669883,7.21633045
669885,4.672343242
669907,7.84099997
669953,7.202498346
669962,4.551942933
669992,9.812442062
670063,9.452652928
670067,10.61697668
670099,6.544545729
670121,16.19900712
670166,5.665338962
670172,6.978524332
670174,5.470863813
670183,4.230288447
670224,12.01448721
670254,13.17373545
670257,3.641382904
670266,6.751784487
670284,5.092126994
670285,6.867868084
670288,7.385267185
670357,7.79612195
670366,8.225596721
670425,6.784498859
670440,7.430901933
670455,4.732747755
670473,8.723481769
670482,6.768751948
670485,18.3983601
670490,4.687991732
670493,14.91260606
670508,5.558587764
670515,6.177020165
670523,6.400268685
670532,6.341521432
670533,11.44374757
670553,16.20320685
670557,14.64682691
670559,9.47949558
670572,11.52767256
670629,9.537118349
670630,6.094030483
670675,8.634349266
670747,8.618766195
670771,7.878173383
670791,7.768803101
670814,10.35081327
670815,10.85980644
670820,16.31088745
670838,6.743229445
670929,7.692147192
670930,5.533826705
670989,19.78211396
670990,4.395307165
671026,10.24378921
671048,14.50941111
671059,5.979972491
671114,5.497918042
671126,7.534853117
671127,2.518620884
671132,16.22911007
671137,3.933445114
671152,22.63418905
671166,11.63027059
671172,14.02273083
671173,8.410101793
671176,3.769305709
671187,6.731260284
671193,6.948551629
671200,9.702546078
671219,5.977389359
671224,5.301653619
671239,5.339857809
671245,5.439951681
671248,1.1334861
671266,11.11077044
671273,11.10651768
671293,9.400611329
671295,11.62588698
671298,8.024188428
671304,16.43413994
671309,11.73577059
671325,7.323596743
671331,11.32002479
671348,6.325441536
671349,7.443066759
671404,4.52869268
671406,6.760779186
671412,9.814975099
671418,11.60435086
671429,12.22256049
671431,10.07410753
671462,5.296830357
671604,3.283908452
671644,6.691191382
671645,6.161723519
671654,10.24705658
671828,2.818033794
671859,2.608357769
671882,7.470135723
672104,6.791597611
672106,5.36288735
672375,6.292459599
684450,14.36135042
684487,3.563853574
684492,10.79003653
684532,13.31774965
684536,8.135987431
684538,4.918525534
684540,2.795621011
684552,4.608105581
684557,5.404166783
684564,4.480790103
684566,4.427404485
684571,12.87598393
684577,11.51810265
684578,10.30410355
684594,7.982644376
684606,15.21651985
684618,5.453675934
684623,8.803246514
684624,4.434460214
684638,11.29686205
684683,13.14323999
684686,4.45228695
684696,5.41516587
684712,6.473621863
684717,6.568910154
684734,4.503280681
684737,5.221984349
684738,7.963639524
684741,9.269051923
684748,6.89212171
684823,4.540191832
684864,4.274221144
684927,8.63784118
684931,5.203264154
684957,8.208923937
684985,4.821230203
684986,4.038044586
684990,9.441953822
684996,12.21956893
685004,6.584796742
685022,4.720844601
685029,3.708731168
685032,14.8387036
685055,5.162845766
685066,7.760226843
685089,11.51329943
685104,8.141482554
685126,8.658542778
685130,14.43160242
685199,13.9297805
685217,6.337939936
685219,4.103613595
685241,6.886572955
685287,6.325792201
685296,3.997868716
685326,8.618046595
685397,8.302051661
685401,9.324650266
685433,5.747926705
685455,14.22722203
685500,4.975739292
685506,6.129080459
685508,4.804936078
685517,3.715366984
685558,10.55205242
685588,11.57019434
685591,3.198144394
685600,5.929939995
685618,4.472300479
685619,6.031893863
685622,6.48631357
685691,6.847157645
685700,7.224356254
685759,5.9586727
685774,6.52639367
685789,4.15666564
685807,7.661636999
685816,5.944841774
685819,16.15886396
685824,4.117357297
685827,13.09740487
685842,4.881982433
685849,5.425137126
685857,5.621211778
685866,5.569615139
685867,10.05078567
685887,14.23091019
685891,12.86397764
685893,8.325626943
685906,10.12449482
685963,8.376235826
685964,5.352249536
686009,7.583353887
686081,7.569667941
686105,6.919221909
686125,6.823164513
686148,9.090885338
686149,9.537923404
686154,14.32548478
686172,5.922426339
686263,6.755839233
686264,4.860235029
686323,17.37418439
686324,3.860299094
686360,8.996888908
686382,12.74328766
686393,5.252074923
686448,4.8286973
686460,6.617691455
686461,2.21204793
686466,16.72344957
686471,3.454656267
686486,19.87909782
686500,10.21460447
686506,12.31584793
686507,7.386402278
686510,3.310496209
686521,5.911914057
686527,6.102756437
686534,9.702546078
686553,5.249805916
686558,4.656322872
686573,4.689876481
686579,4.777786668
686582,0.995515275
686600,9.758338907
686607,9.75460359
686627,8.256345012
686629,10.21075364
686632,7.047463849
686638,14.43373352
686643,10.30726248
686659,6.432149712
686665,9.942122022
686682,5.555492484
686683,6.537078043
686738,4.52869268
686740,5.937839676
686746,8.620270812
686752,10.19183896
686763,10.73479887
686765,8.847861092
686796,4.652086311
686938,2.884182726
686978,5.876722636
686979,5.411702834
686988,10.24705658
687162,2.475015277
687193,2.290861754
687216,6.560851347
687438,5.964906872
687440,5.36288735
687709,6.292459599
699784,13.91117582
699821,3.452140027
699826,10.45180944
699866,12.90028883
699870,7.880954538
699872,4.76434825
699874,3.005292616
699886,4.463658803
699891,5.234766228
699898,4.340334126
699900,4.28862168
699905,12.47237054
699911,11.15705348
699912,9.981107694
699928,7.732418242
699940,14.73953914
699952,5.282723614
699957,9.365927341
699958,4.295456401
699972,10.94274838
700017,13.98332318
700020,4.736865856
700030,5.245420543
700046,6.270697755
700051,6.362999207
700068,4.362119544
700071,5.058294621
700072,7.714009225
700075,8.978501697
700082,7.409031059
700157,4.397873796
700198,4.594787686
700261,8.367077287
700265,5.040161421
700291,7.951604945
700319,4.670102819
700320,3.911466978
700324,9.14598391
700330,11.8365322
700338,6.378388382
700356,4.572863771
700363,3.592476365
700366,14.37356652
700389,5.00101014
700400,7.51697275
700423,11.15239995
700438,7.886276981
700460,8.387129419
700464,13.979226
700533,13.4931339
700551,6.139269186
700553,3.97498062
700575,6.670704897
700621,6.127502173
700630,3.872550555
700660,8.347902702
700731,8.041813016
700735,9.032357324
700767,5.567750428
700789,13.78125187
700834,4.819768608
700840,5.936956826
700842,4.654319368
700851,3.598904139
700892,10.22128537
700922,11.20751149
700925,3.097894343
700934,5.744058195
700952,4.332110595
700953,5.842816594
700956,6.282992239
701025,6.63252487
701034,6.997899298
701093,5.77189037
701108,6.32181525
701123,4.026369807
701141,7.42147347
701150,5.758493207
701153,15.6523449
701158,3.988293505
701161,12.68685008
701176,4.728950556
701183,5.255079443
701191,5.445007737
701200,5.395028871
701201,9.735730753
701221,13.78482452
701225,12.46074025
701227,8.064649839
701240,9.807129638
701297,8.113672186
701298,5.184476773
701343,7.345644422
701415,7.332387526
701439,6.702330145
701459,6.609283751
701482,8.805919817
701483,9.238944847
701488,13.87643348
701506,5.73678028
701597,6.544068943
701598,4.707884738
701657,16.82956958
701658,3.73929293
701694,8.71487015
701716,12.34383392
701727,5.087441641
701782,4.677335648
701794,6.410251139
701795,2.142708538
701800,17.79237011
701805,3.34636568
701820,19.25596238
701834,9.894413932
701840,11.92979253
701841,7.154866282
701844,3.206724483
701855,5.726597446
701861,5.911457898
701868,9.702546078
701887,5.085243945
701892,4.510364404
701907,4.542866314
701913,4.628020688
701916,0.964309573
701934,9.45245137
701941,9.448832745
701961,7.997539673
701963,9.890684509
701966,6.826552111
701972,13.98128991
701977,9.984167613
701993,6.230526305
701999,9.630473563
702016,5.38134823
702017,6.33216487
702072,4.52869268
702074,5.751710938
702080,8.350057375
702086,9.872363305
702097,10.3983033
702099,8.570513543
702130,4.506260742
702272,2.793774569
702312,5.692509294
702313,5.242065949
702322,10.24705658
702496,2.397432905
702527,2.219051796
702550,6.355193233
702772,5.777929466
702774,5.36288735
703043,6.292459599
715118,15.04407529
715155,3.733275935
715160,11.30298425
715200,13.950864
715204,8.522764787
715206,5.152347629
715208,3.214964221
715220,4.827170877
715225,5.661075586
715232,4.693802748
715234,4.637879083
715239,13.48809729
715245,12.06566305
715246,10.79395101
715262,8.36213203
715274,15.93989944
715286,5.712938611
715291,10.18228201
715292,4.645270448
715306,11.83390486
715351,15.20214083
715354,5.149741512
715364,5.672598018
715380,6.781371754
715385,6.881190398
715402,4.717362412
715405,5.470232616
715406,8.3422237
715409,9.709693746
715416,7.925939819
715491,4.75602836
715532,4.915354228
715595,9.048476117
715599,5.450622499
715625,8.599169043
715653,5.050426764
715654,4.230009388
715658,9.890815345
715664,12.80047608
715672,6.897831947
715690,4.945269175
715697,3.885040704
715700,15.54412208
715723,5.408282821
715734,8.129140922
715757,12.06062998
715772,8.528520993
715794,9.070161934
715798,15.11766775
715867,14.59199001
715885,6.639239953
715887,4.298695483
715909,7.213954181
715955,6.626514063
715964,4.187923721
715994,9.027740336
716065,8.696723395
716069,9.767935924
716101,6.021177665
716123,14.90357128
716168,5.212281838
716174,6.420451653
716176,5.033358524
716185,3.891992117
716226,11.05368811
716256,12.12023002
716259,3.350181149
716268,6.211843829
716286,4.684909418
716287,6.318644533
716290,6.794666959
716359,7.172665319
716368,7.567794979
716427,6.241942065
716442,6.836652436
716457,4.354269662
716475,8.025863957
716484,6.2274546
716487,16.92704142
716492,4.313092777
716495,13.72004407
716510,5.114067411
716517,5.683043113
716525,5.888438965
716534,5.834389442
716535,10.5285903
716555,14.90743508
716559,13.47551933
716561,8.721419625
716574,10.60580373
716631,8.774434245
716632,5.60669072
716677,7.943859673
716749,7.929523083
716773,7.248155489
716793,7.1475312
716816,9.523057575
716817,9.991347106
716822,15.00650524
716840,6.203973026
716931,7.077005146
716932,5.091285988
716991,18.20013726
716992,4.043814053
717028,9.424592674
717050,13.34909142
717061,5.501753549
717116,5.05824924
717128,6.932290213
717129,2.317206698
717134,19.34319246
717139,3.618887316
717154,20.82413173
717168,10.7001968
717174,12.90133198
717175,7.73754502
717178,3.467873972
717189,6.192960973
717195,6.392875846
717202,9.702546078
717221,5.49937669
717226,4.87768016
717241,4.912828852
717247,5.004918137
717250,1.042841171
717268,10.2222413
717275,10.218328
717295,8.648843803
717297,10.69616327
717300,7.382493692
717306,15.11990021
717311,10.79725963
717327,6.737928219
717333,10.41476156
717350,5.819595513
717351,6.847844241
717406,4.52869268
